user,song,title,play_count,release,artist_name,year
a20126e7e20cda2730bf0e73a99e026bd43e8fe6,SOFYIBY12A8C135B79,Last Exit,1,Last Exit,Junior Boys,2003
055f842ae45408acd10a051ec33d353745d29d9b,SOJBZVF12AC3DF5728,Freak Train,1,Childish Prodigy,Kurt Vile,2009
41ae712bffb7abbeaf3bfc3d195ea2dc4e833a84,SOFQJAG12A8C139E3A,Supertheory Of Supereverything,1,Super Taranta!,Gogol Bordello,2007
b61fbe3ab1b095f776d02afb16284ba1168cc042,SOCXCVQ12AB017A92A,Disaster Button,1,A Hundred Million Suns,Snow Patrol,2008
b61fbe3ab1b095f776d02afb16284ba1168cc042,SOCXCVQ12AB017A92A,Disaster Button,1,A Hundred Million Suns,Snow Patrol,2008
75a3aeb6f3678c23ae95c3b3b60c3f35aff9e3ce,SOBRIKP12A81C2112E,A Body Treatise (Album Version),1,A New Morning_ Changing Weather,International Noise Conspiracy,0
af94a84649ce6150e8a7003482f62d52910a1b99,SOZLSNP12A81C216B2,Killa Lipstick,1,The Big Doe Rehab,Ghostface Killah / Method Man / Masta Killa,2007
273954f62d2c5c5bed328e98fd0e756e3aabe8f0,SOFBBZQ12A8C134EDB,Rooster,1,Live,Alice In Chains,1992
0a65436f4557ada3fd900bd069f78ccc7dd7bbb2,SOHTKMO12AB01843B0,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),1,Catch You Baby,Lonnie Gordon,0
6a6573dbbfa20f1da052efb7bd10c6f887c370fe,SOPDRWC12A8C141DDE,I Want You,1,Only By The Night,Kings Of Leon,2008
6a6573dbbfa20f1da052efb7bd10c6f887c370fe,SOPDRWC12A8C141DDE,I Want You,1,Only By The Night,Kings Of Leon,2008
a11d2da34c85efa7f0c9adeaa3d5b88bdee89a43,SOCNIFM12A8C13D73B,Ona Kasuita,2,Mirando el mundo al revés,Che Sudaka,2007
bc2b8f4fcdd22c13d0da4437f2fd570ec05fd81d,SOBHOBG12A8C13DD83,Ballad of Billie Sol,1,A Toast To Those Who Are Gone,Phil Ochs,1986
12b9592ca5fb84685628d48c605188025f3bcc59,SOGCWUH12AC90732B0,U Smile,4,My Worlds,Justin Bieber,2010
e6ba92b6361478ef46af785468c51f3332d58785,SOMHHTD12A67ADE988,Ocean Of Noise,1,Neon Bible,Arcade Fire,2007
e1b9b26a4e6069c0fc2e752a539192fd46b4f9b6,SOGIRZE12A8C141695,Kinda Like A Big Deal,1,Til The Casket Drops,Clipse,2009
e6b795b696923e6ed64eda7300d2114e0d7ccaf2,SOPQQNK12A8C13BF46,Recycled Air (Album),1,Give Up,Postal Service,2003
139c9b1484732ff19f72a7300d423ea58fc81b59,SOCFCJU12A8C14424E,Fiction (Dreams In Digital) (Album Version),1,Fiction,Orgy,0
4b8a948a8845c92221b3ca270f062d964997874a,SODHZZY12A81C217D7,Rise,1,Rise,Flobots,2007
d2aab4c6bcbd7b89d91f525e022e97ac36942bf5,SOCYOTN12A8C13A4B1,My Happy Ending,1,Under My Skin,Avril Lavigne,2004
d652d9fc95eab76448f2917f7385fc228315572d,SOHOCMM12AB01845E0,I'm Not Your Toy,1,La Roux,La Roux,2009
209c7b3c589c39779df8a1b5dc0eb843ceef0409,SOHYNLC12A8C13AA03,Against The Grain (Album Version),1,All Ages,Bad Religion,1995
7e543508a213f4f22e0cb54ecf2df9c370070a28,SOVWADY12AB0189C63,Party In The U.S.A.,1,Party In The U.S.A.,Miley Cyrus,2009
374937a92cdd9539df05a33d5fecfc80907b10ec,SONSFJX12AF72A043C,Hostile Gospel Pt. 2 [Deliver Me] [featuring Sizzla] (Album Version),1,Eardrum,Talib Kweli,2007
374937a92cdd9539df05a33d5fecfc80907b10ec,SONSFJX12AF72A043C,Hostile Gospel Pt. 2 [Deliver Me] [featuring Sizzla] (Album Version),1,Eardrum,Talib Kweli,2007
092b867caeba9652810a7d50443540d430cc0041,SOJXCFA12A8C144BB6,Addiction,1,Ryan Leslie,Ryan Leslie / Cassie / Fabolous,2008
96105c498cc82bf78bb5f00bbeca5e17cca16577,SOCHTHF12AB017E206,Don't Start Me Talkin',2,Roots Of Blues,Sonny Boy Williamson,2004
76b8647a7445d039e444835a95c8422c6d8f8f5b,SOODHLO12AF72A1980,The Joker,5,Box Set,Steve Miller Band,1973
c4206ddef70c04cba2e4d98621713180e0e409ce,SOCYOTN12A8C13A4B1,My Happy Ending,1,Under My Skin,Avril Lavigne,2004
4c06080c5f945a3061a0d83d97352a6db625ef68,SOLWZVR12AB01849C6,All The Right Moves,1,Waking Up,OneRepublic,2009
371e534e015368bf6d04e60bb8807697b5fd5f3b,SOTMDFF12AB0188198,Meer Kerels Dan Kerken,1,Grenzeloos,Benny Neyman,0
984ab8b281dd8f907b29662dfdc1813767f8ee09,SOALFJM12A6701C40F,Marquee Moon (LP Version),1,Marquee Moon,Television,1977
ee972eda1fbf3d5f2354ec98d2eef8a09e4280c3,SOQSNFI12AB01863B1,In Flames,1,Lunar Strain,In Flames,1993
a299ac2efe908c4b231265d725253fb0b241a99f,SOCRHFJ12A67021D74,El Scorcho,1,Pinkerton,Weezer,1996
f5c768b3f1442cf6324a722dd4ba46ffeed140ee,SOCBQLL12A81C23497,It's A Rainy Day,5,It's A Rainy Day,Ice Mc,1994
dfbd411e31b09fff8a8cc1c097f6e4239cfbcf2a,SORHQXQ12A6D4FDB74,Take The Time,3,Images And Words,Dream Theater,1992
d47360ad312bad25dc869c9b5956d9865d89b59b,SOKTJKI12A8C143254,Llamado De Emergencia,1,Talento De Barrio,Daddy Yankee,2008
47e9d2a5f1655c996135d4a88ce4d0dc2c660bc2,SOJAMVI12AB017B880,Candy,1,Live Lounge 4,Paolo Nutini,2009
6c20312450463db061a32c71ff878271a2454aed,SOLIZKC12A67ADA232,Miss U (Amended Version),1,Life After Death,The Notorious B.I.G.,1997
55609c015a6eb7032e9528066baf23adecb5a9a2,SOJYAAM12AB01888EF,Katey vs. Nobby (featuring Katey Red and Sissy Nobby),1,Ya-Ka-May,Galactic,2010
2fbd7f5f1d3d358a2353e813e0a900cecab6724e,SOZEKXI12A6D4F89C0,Feetlips (Album Version),1,Oh! The Grandeur,Andrew Bird,0
325d7a0f8f703df6ce47b84b521e83580b010f43,SORLVNR12A8C1432F3,Emotions (feat Sam Goodi),2,Still,Conya Doss,2008
7c4585a52a45c9f1455d5bb8e3ea2e7424467fb3,SOKSPZY12A8C13F9BE,Don't Come Looking For Me Now,1,Bluff City,Compulsive Gamblers,1999
3a6a33ef311e3ae61ac78a4dd64810a8c630db26,SOOGQTM12A6D4F8053,I Believe,1,Home,Blessid Union Of Souls,1995
b861e5ebd8c61d1ea9eddd8b300e5254fdf6dd05,SOTWSXL12A8C143349,Love Story,34,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
b861e5ebd8c61d1ea9eddd8b300e5254fdf6dd05,SOTWSXL12A8C143349,Love Story,34,Fearless,Taylor Swift,2008
c503b01dcacd3ea4a7f6523f87b024b58b033dc6,SOTEYSZ12AC4687ADC,Blue Turning Grey,5,Whip It [Music From The Motion Picture],Clap Your Hands Say Yeah,2009
7f713a0beaf7a15092850efcf347527e590dbc36,SOJGLAT12A6D4FD70A,The Day Of Justice,3,The Price Of Existence,All Shall Persih,2006
aee464ee7b4dd2e7dd9ccd1de9e680244dbb9831,SOYEOCD12AF72A192E,Rainbow,1,Breakthrough,Colbie Caillat,2009
b7b1a3fa01649762f22be75b8769692d88c7bbd5,SODBPGL12A58A7C77B,Nowadays Clancy Can't Even Sing (LP Version),1,Retrospective,Buffalo Springfield,0
4017d716253e4ed698d3c58a81e4ccb5b091bd34,SOXPFLM12A8AE48C50,Electric Feel,1,The Anthems,MGMT,2007
be8b8b49f5f9453ab24143d51bf72ae4efd6976d,SOCYWXT12A6310DFFC,Buy It In Bottles,2,Human Conditions,Richard Ashcroft,2002
d2952d6a568d3e72c8e0ea06110e2e21c41b7988,SOFRNOJ12AB018839A,Kicking And Screaming,1,The Time Of Our Lives,Miley Cyrus,2009
1a954a117c7e21257994e52d12b0cb18dc8bf78f,SOFPNOY12A8C134D40,This Old House w/ When The Saints Medley,2,Tribute To George Younce,George Younce,0
8279176522069f2471c9e2008cdf868ef77658f1,SOQJCXL12AB018CF5B,Recuerdame,1,Sin Frenos,La Quinta Estacion,2009
a8d367ff4e0f1ce66cb8eb0a68c23fd5eccd98af,SOIWWCQ12AF72A524C,Arma dispuesta,1,Mirando el mundo al revés,Che Sudaka,2007
8187f6f422a1d0a26d40f8fb6246e4548728715a,SOFRWHG12A58A7DF46,Hard Row,1,Thickfreakness,The Black Keys,2003
ec53df8594b02c0ae3b3e60a13c04613da0d9c9f,SOLJQBW12A6702187B,November Has Come,1,Demon Days,Gorillaz,2005
a5897b3d845d20a2beb76442592ac313e167b105,SOBSLVH12A8C131F38,Island In The Sun,1,Maladroit,Weezer,2001
c75844a0d18c1edc36bc46ecfb7c4a8f3b9a2478,SOPHQYP12A8C13D0EB,James River Blues,8,Big Iron World,Old Crow Medicine Show,2006
e8ce10d5f92f8aed59219d7eef9e365c0e75b3d7,SOVMCAR12AF72A1268,No Sleep Till Brooklyn,3,Hip Hop - The Collection 3,The Beastie Boys,1986
28ea0e27b3e0ee911144d3997f2b49eaf2fa63d8,SOBVUWR12A6D4F5DE2,Follow Me,1,Pure Pleasure,Shaggy,1993
2b414a62c4c133f4d767a39d964f147bb3a598a4,SODTABQ12AF72A23A2,Capsized (LP Version),2,Blues For The Red Sun,Kyuss,1992
aef184b737e7d7e60699f579b5871e0dda501a76,SONBNVV12A8151B825,Monkey 23,2,Keep On Your Mean Side,The Kills,2003
9f3375b1d3703ebbe3d122adbd5fb5d2ea1d88ca,SOLHVWE12A8C1411CF,Watermelon Crawl,1,No Ordinary Man,Tracy Byrd,1995
a65a124ccf307ded5e1a2a91e844fc67b005571d,SOPYRES12A6D4F5DD0,Contact High,7,The Scattering,Cutting Crew,1993
0248c89a6546508ea53b0b10ea22e177209d6354,SOQCBWP12AB017F805,Shake A Tail Feather,1,Chicken Little Original Soundtrack (English Version),The Cheetah Girls,2005
ecaa281a8647dac151bab81c49c4d09d3bf5f3c1,SOSADSH12A6D4FAF20,Maniac,1,Soundtrack Smashes #1's,Michael Sembello,1983
08d80d88df1e98d73adcd416042f92f8d1de0c87,SOSDBDV12B0B8081E3,Anji,2,Sounds Of Silence,Simon & Garfunkel,1966
e8dc6af7fb218797d017ee5559b99770212acf75,SOUZDWT12B0B80BC62,Phantom Limb (Album),1,Wincing The Night Away,The Shins,2007
e29432de7d67928a6473d44c83ce7e061bbfe5e7,SOCONCV12A6D4F7B9D,Walking Into Sunshine,2,"12"" 80's Dance",Central Line,1981
5f365ccaf4dc17a18f17f2fa07a800d91148adf4,SOAYPBW12A6D4F9AF8,Flow Natural,1,Top Of The Line,Tito El Bambino Featuring Beenie Man & Ines,2006
f71f588bcaf96b974a37efb88d7cd54e6a90551d,SOUPDCJ12AB0186686,Manha de Carnaval,1,Paris Jazz Cafe Vol.3,Joao Gilberto,0
d9464e3b8ca701343073e6ed31b983dfc5aa6a2f,SOXMBKU12A8C13455C,Bark At The Moon,2,The Ozzman Cometh,Ozzy Osbourne,1983
f9229d967fc181ad7866abe3178bb13af21be511,SOUCCAP12A6701FAE6,High School (LP Version),1,The Big Bang - The Best Of MC5,MC5,0
71ee7e6b49f041ada00caa9a02082a923ba4875a,SOHWNJO12A8C139465,Holdin' On To You,1,Who Needs Pictures,Brad Paisley,1999
36f90b0b4f9a74665810d493ad490b107edd1626,SOFWUQE12A58A7BBE4,Lo Que Yo No Tengo,1,Son By 4,Son By 4,0
43037b9d039d98da211de46d80f9a173df9997fb,SOTDYDW12A67AD9555,Exitlude,1,Sam's Town,The Killers,2006
b6fabaec24e839f792d586e9481c4aa73946cae3,SOHNDIB12A58A79AB1,Well Thought Out Twinkles,1,Carnavas,Silversun Pickups,2006
73c3985fd98903e7f957337188a92068b5495a37,SOPEDQQ12A58A7CD7F,Bleeding Mascara (Album Version),1,The Curse,Atreyu,2004
1e94a3624285852516ebab0f82648f4a2625b389,SOBONKR12A58A7A7E0,You're The One,22,If There Was A Way,Dwight Yoakam,1990
3fa86e6ea24ac4b98823597232198bcae4e03339,SOZUWKM12A8C13CBFC,In Your Hands,3,Identity Crisis,Thrice,2000
b79b6b947da58a11afc55ea3c91db2f820efa68d,SOLPSPM12A67ADE2EE,Everytime You Need Me (Radio Edit) (Feat. Maria Rubia),1,Everytime You Need Me,Fragma Featuring Maria Rubia,2001
7bd497cadb7ab5198b53c2c5010d71cb9f6ee6d6,SOLWIQG12A6D4F6224,You're So Real (Album Version),1,More Than You Think You Are,matchbox twenty,2002
c184a424917ee1051c77697f56a9fb1fb2b4e852,SOXVXDS12AF72A4704,Mal Poli,1,Pop Up - De Luxe,Yelle,2007
1e09b07eb32638048686e7148db529afd77ff5c3,SOMCAFM12A58A7B024,Who Can Compare,1,Let's Not Forget The Story,Foolish Things,2006
64d4ce3b084ce722b5175cd14fb7b00ba419272d,SOCZVSX12A6D4F5033,Monday Morning Cold (band),1,Monday Morning Cold,Erin McKeown,0
fdfbea909b3c7b554a696f76db3ff87cce5ec542,SONZLFP12B0B80961B,A Strangely Isolated Place,1,A Strangely Isolated Place,Ulrich Schnauss,2003
2c11322a4b886423d5219a527d0231c0734cf500,SODZYWG12A8C136AA2,By this River,1,Mono,CONSOLE,2006
1d03407429d775f0922800a7b1725c7734b870bc,SOVWHPM12AB017DABB,Many Of Horror,3,Only Revolutions,Biffy Clyro,2009
0e03ac8cc8c309562fcecfc5ded8b88ef558ce4c,SOJBHPL12A6D4FB2F3,Weeping Rock_ Rock,1,Summer Make Good,Múm,2004
1ecdb217ea546bfedda060b17d7e22bcd9afbc4d,SOXHIMB12A6D4F573F,Kiss and Control,1,DECEMBERUNDERGROUND,AFI,2006
d559947d6f772346e2b695d6ff49f262d638bc8e,SONWYQI12A8C13BA9B,Ocean And Atlantic (Album),1,A Lesson In Romantics,Mayday Parade,2007
ed3d61aa701e333ff0335c76538bb612de292e91,SOQJDPF12A8C13E2AB,Appalachian Woman (Album Version),6,Karma To Burn,Karma To Burn,1997
dcf9bd0124118b15e2b6e53e243c34e1a318a3cb,SOZCZTN12AF729E7EC,Stressed Out,5,The Anthology,A Tribe Called Quest featuring Faith Evans,1997
38b830736004c0eada9480be128c3167e7d3cd2b,SOITRTA12A6D4F8261,Ride The Lightning,3,The Unnamed Feeling,Metallica,1984
57184519730f6b285fc5cca2d4b98abcc106f5e5,SOPSOHT12A67AE0235,Almaz,5,Every Kind Of Mood,Randy Crawford,1986
d46ef8341d50da1532691ab588a93497a531f75b,SOQWDLS12A6D4F84CB,Remember The Name (Album Version),6,The Rising Tied,Fort Minor (Featuring Styles Of Beyond),2005
86e1986456ef1a6340ae370d274fd8c483ee750f,SOKKKZW12A6D4F7F88,Have You Ever Seen The Rain,1,Chronicle: 20 Greatest Hits,Creedence Clearwater Revival,1971
329e9ad65d6b0b089451ec3ca9f591809245956d,SOAETMP12A8C140E7F,Go Places,1,Challengers,The New Pornographers,2007
2ddd4a003d4ff6b65889e229b718d6ed30fbb631,SOEKSGJ12A67AE227E,Crawling (Album Version),3,Hybrid Theory,Linkin Park,2000
24288195be1c6111266bdee1bdaee98850cb115e,SORKBLD12A58A7F3A4,Ah Ndiya,5,Throw Down Your Heart - Tales From The Acoustic Planet Vol. 3 Africa Sessions,Oumou Sangare,2009
610836a7ef2cef32c0f9d68dbfdaad70bcc81f4f,SOHOEGF12A8C13B4E1,Shake and Pop,2,Creamfields 10 Years,Green Velvet Feat. Walter Phillips,2008
eec2637eab1a76123c54e8fd9d369f6c97fa2681,SOYSZFQ12A58A7C2DD,Everybody Everybody,1,Dreamland,Black Box,1990
ac3095142e83ea38f8a5f8f9ac61716534567e52,SOSWWRV12AC468D259,Hell Bent,3,Here Comes Success,Band Of Susans,1995
a3b1b478a6df1265e46c8da50f834cd2c05bd5e7,SOFKJMN12AB017FF3F,Houdini And The Girl,2,King Of Cards,Tom McRae,2007
74879e8ad08e1f60b72bb50c846a7799915758df,SOQAHLN12A8C13F853,You Are The Only One I Love,1,Autumn Fallin',JayMay,2006
969999045dd7bfbb67358fbf9e5a159642a1d571,SOKFEYJ12AAF3B47D2,Bring The Rain,1,Coming Up to Breathe,MercyME,2006
7fd8c7fafd8db05771cf05ed39cf0456fa9aa65c,SOXQWUS12A58A7B236,You'd Be So Nice To Come Home To,5,All Through The Night,Julie London,1960
2aecaed144d596285959e2524aaf3fc16318f0d5,SOJTEOO12A6D4FDB95,Earth Angel,1,The Ealy Hits Of Rock 'n' Roll,Penguins,1954
264ff9293d60de55e3b697cf6de3fef6be897b5f,SOBSMEQ12AB018282F,Towards The Sun,2,Away We Go Original Motion Picture Soundtrack,Alexi Murdoch,2009
4a60175fee7237da4710d19a4033303ff7a1cbab,SOWIMTL12A8C1386DC,Times Like These,1,ONE BY ONE,Foo Fighters,2002
8475661c35639777d679b7e28db4bf3417be6a5f,SOOUMXL12A58A777C0,Make A Toast,2,Make A Toast,Dolla,0
76b6ae06aa8c19dd25260740d52acf5ce61fc27a,SOBILMS12AB018D900,Cryin' Blues,1,Tensions,Charles Mingus,1960
63e060e37219760fa7c723f125e7bcd1222a26c7,SOEHZUQ12A3F1EBC10,May It Be (Album version),41,The Very Best Of Enya,Enya,2009
d5d200aa306128aacc02daaa87f1b676f7923800,SOETVSH12A81C21DA6,Ghost Town,1,Original Hits - Pub Jukebox,The Specials,2000
cf77ba6fcd86c9ee759eb11a4e60dc72e033e8c8,SOGLRAT12A6D4FC502,Introducing Tobacco To Civilization (LP Version),1,Something Like This...The Bob Newhart Anthology,Bob Newhart,0
d6c41f7ba14c3d9dc77bb1da0952f095a152b765,SOBWWES12AB017C531,Underground Vibes,6,Underground Live Act,Dj Cam,1995
0d86446da601b5f8de59c3691e2e5e00d53fe201,SOUMBOG12A8C1440C6,Natalie's Rap,2,Incredibad,The Lonely Island / Natalie Portman / Chris Parnell,2009
5ba89082429b5467366367fa479d441c4a2df58c,SOTQMZA12A58A7A9ED,Headz Up,1,Watermelon_ Chicken & Gritz [U.S. Explicit Version],Nappy Roots,2002
5e3b9349205263b40ee6d6021a40b4c21a641106,SOSCEXK12A58A7BD1E,Big City Train,1,No Doubt,No Doubt,1992
f9988352cff22c3b5437e5d5c4988aa9225eb6df,SOCZZQK12A8C1395EC,LINDA,1,EPOCH,RIP SLYME,2006
0074d1ae86de10490e0d9a5c39cff35151ce16fe,SOSZJFV12AB01878CB,Teach Me How To Dougie,2,Teach Me How To Dougie,California Swag District,0
5f60b64ed6d6fc4e02029de105ed1058bc2153ec,SOVDDKV12A67ADBEDF,Please Don't Tell Her (Live From Montalvo),1,Selections For Friends,Jason Mraz,2007
779001199a1d8a485ffc2cc3a76593e04a3eaae9,SOXTEQW12A6D4F9F18,The Star Spangled Banner,1,Rattle And Hum,Jimi Hendrix,1979
2c0862ce9e6be3bd411d4052055012cbf70c39e5,SOZVWSF12A58A792F2,Lovers in Love,1,The Satanic Satanist (The Majestic Majesty Deluxe Edition),Portugal. The Man,2009
24827bd00dca4e7a012a1474610923a1d73c43ec,SOJFSWN12A8C13C12D,Making Ladies,1,Kiss You Off,Scissor Sisters,2006
e91b172ba9899a733f2e9136c32070f559eaa71d,SOQJHUW12AB0188A24,I Second That Emotion,1,The Definitive Collection,Smokey Robinson & The Miracles,1967
38d8e88b2038e7cb110d07599677d1dcb47739b7,SOBJDVT12A6701E079,Woman In Chains,1,Tears Roll Down (Greatest Hits 82-92),Tears For Fears / Oleta Adams,1989
1454a6004407d9d49800690f1bcb7b15774f43b0,SOGDGMX12AB01887E7,Just A Little Heat,1,Magic Potion,The Black Keys,2006
d578568f63a90a6b13ab03486ecbdb6bdc151935,SOLPGYN12A6310D811,Dawson's Geek,1,Busted,Busted,0
da157689526ddf8955cfdb6be3a99b1404cc0118,SOTVZIB12A6D4F694A,Atomic '98 (Xenomania Mix),1,Atomic: The Very Best Of Blondie,Blondie,1998
2a0351557d1daaa198c7028be7612c933ee26f27,SOFBVKS12A58A7A688,Nada Es Igual,1,Sueños,Intocable,2002
df214ea1fa264ca714274c3a38a71580b5690fb7,SOMEILB12AB01870CD,Bella's Lullaby (Twilight Soundtrack Version),5,Twilight Music From The Original Motion Picture Soundtrack,Carter Burwell,0
b61122c4ff350b720d54d13d10e37d74370c23bc,SOPHOKZ12A8C13C4FA,The Bones Of An Idol,2,Twin Cinema,The New Pornographers,2005
191fc0d9f8b3c43a698587ad15ed9c73d955c7e2,SOTZION12A6D4FB477,If I Never See Your Face Again,2,Good Girl Gone Bad: Reloaded,Maroon 5 / Rihanna,2007
af4282e46f5dff93c35fd1377f2a85e7a2a96901,SOHKMXQ12A8C13A2D7,Wrap Your Troubles In Dreams,3,Framed In Blood - The Very Blessed Of The 69 Eyes,The 69 Eyes,1997
59eb85341ef60ce1f5ea0ed2dabb268503afe5c7,SOSLQQJ12AB017BDCC,Sleepyhead,2,Manners,Passion Pit,2008
40f3a308e0e102f56d44712df042ecbe95b6d3e1,SOFWGYO12A8AE47D9C,Sueña,3,Historia Y Tradicion- Sueños,Intocable,2002
841c420e1ae6e414b79f0f78082436f53cc6d76e,SOMMEOP12A58A787C2,How Much I Feel,2,Re-Records,Ambrosia,0
d25eecfe53387fba856bca7a1db4412ef71877cc,SOBEVGM12A67ADBCA7,Baby Boy [feat. Beyonce],5,Dutty Rock,Sean Paul,0
43a69a4039db42d6e47d77ff4aa2e54e2eb2f31f,SOAMWDX12A58A7B898,This Bitter Pill,1,The Places You Have Come To Fear The Most,Dashboard Confessional,2001
732c96e97eeaacb614a30908be48c7977a04df09,SOYYFLV12A58A7A88F,Lying From You (Album Version),3,Meteora,Linkin Park,2003
68f16d2aae7c7d40cb75affcd0d186b92f31e7a6,SOYDNQZ12A67020A42,Sniped,5,An Ånswer Can Be Found,CKY,2005
d5fa9f1758792746693c671a49d22f51a607a74a,SOALPMG12A8C139FD6,Today,2,Today,Raul Malo,2001
52796c1ee8a800c718e20a50036053133f721b3b,SOYWSLQ12AB018B07C,Standing O,1,Memoirs of an imperfect Angel,Mariah Carey,2009
7815321f3769c1ce736ced17261468aecdd0663d,SOVBVZZ12A6D4F746F,Oh Pretty Woman,5,Still Got The Blues,Gary Moore,1990
d22a9d8eb1ae7ced686392619232259f54c6a5dc,SODKFFN12A6D4F7B58,That Ain't The Way To Behave (2006 Digital Remaster),3,Down By The Jetty,Dr Feelgood,1975
df933ec388bb57f8c27c2f5098654b773833e2c0,SOYJJRX12A8C137A0F,Bonafied Lovin (Radio Edit),1,Bonafied Lovin,Chromeo,0
86dacfc59158d9a31d2f0296026597b057b00142,SOTYFVI12AB017FF7F,My Poor Old Heart,2,Lonely Runs Both Ways,Alison Krauss / Union Station,2004
0eee46a76596e22cd9f4e1228e9e6e1aa9faed35,SOTVIWS12A58A80A77,Pennsylvania / Thanksgiving,1,Making Lite Of Myself,John Pinette,0
438feaa6514f52124a56191fbc26e0b74fadfa72,SORLHRP12A58A7AD5A,Flipper & Gentle Ben,1,Brian Regan Live,Brian Regan,1997
87a3e3ef58825f5e66627c7b5f23f7aa5e6b0e0a,SOSWISE12AC468F32E,Frozen Creek (Album Version),1,Blue Sky Noise,Circa Survive,2010
dd82664146a426c6b05d3ab2095c0c423a0e0ec1,SOSVEMQ12A6D4F9766,Mother Mother,1,The Burdens Of Being Upright,Tracy Bonham,1996
daf172a8761569ff6bf7e0c2583b752f8c31b8ce,SOSJBOB12A58A801AD,Friends They Are Jewels (Album),5,Around The Well,Iron And Wine,0
72218bc293d8fc61f5a7178dfd5203aca91fc072,SOKIORP12A6D4F5917,Until It Sleeps,1,Load,Metallica,1996
a30a024c05a9af07be203be3b89866a6c1b86609,SOMGKBY12A8C133C03,Vzpominky IV.,3,Banany,Pavel Dobes,0
8bf1ee974b9877946563e5b5f00d09e5f73fb2ce,SORGVYS12A8AE48882,First Day Of My Life (Single Version),2,First Day Of My Life,Bright Eyes,2005
021158bcf43d78b8a60e4939ced51d5f811438e6,SOOJUJO12A58A7E962,Got It 4 Me,1,R&G (Rhythm and Ghetto Soul),Slique,0
887d4bc6363c5831c41432da7089af23894c6cfc,SOVHVBJ12A58A7AB0A,The Way Things Go,1,Identification Parade,Octopus Project,2002
cf3b82fba0615710cfa8ceed79514c8d34c4c6d4,SOZKMKN12A8C13987E,Tomorrow's World feat. Lacks,1,Kid Gloves - A Modaji Longplayer,Harvey Lindo,0
2ea6d0b8538bb7e6a7f7ba5dea9912bd0f3085cb,SOGRJHL12A8C13263D,Let's Shake Hands,1,Fell In Love With A Girl,The White Stripes,1998
0c68affd09224b5231f656c31aec29505da2f661,SOWSDLK12A8C137A50,Back At One,2,Back At One,Brian McKnight,1999
84132e54c49bfa9f20e54ef9c6730db96381c4f5,SOTRSFZ12A8C142BF6,Are You In?,1,Monuments And Melodies,Incubus,2001
0d32070c795d3f11e7f8d2074c7122884584fc91,SOUDGXY12AB0182401,The Smile_ The Face,1,While Broken Hearts Prevail,Emery,2008
62eadaba6ee6699943366a2e86a0bc2a7f656b5d,SOGDJPO12A8C13C1F9,King Without A Crown,2,Live at Stubb's,Matisyahu,2004
0905ceec40eab346e2670898617202ba6e7d0789,SOFFXIT12A6701EDAC,Nobody Knows You When You're Down And Out,3,Live At The Fillmore,Derek & The Dominos,1970
30c78bf14342ce38f1ba53b12aee36da3400cdec,SOHFZSU12A8C13C97D,Ballad Of A Comeback Kid,1,Electric Version,The New Pornographers,2003
7c89ac41ecff12aa1a359be43b60d4068d7d6939,SOUMRIV12A6D4FB977,Esta Noche,1,Buscándote,Panteón Rococó,2002
9ac994ac359e2371acecab037e964c0794b502c2,SOMNMDQ12A6D4F86F2,Blessed Be Your Name,1,The Ultimate Collection - Worship,Tree63,2004
4610a6a038c1707428166e1f3cd3c7fd4f6d8d0f,SOGPNGN12A8C143969,Gives You Hell,4,When The World Comes Down,The All-American Rejects,2008
8604a64033a1bf47f246436a2b17e39ccc9d3350,SOIRDKI12AB018DD34,This Is The Life,1,Tourist History,Two Door Cinema Club,2010
947259a43fd603e5a2dc84d4ac4ab09f863263ed,SOPXKYD12A6D4FA876,Yellow,3,Deejay 25,Coldplay,2000
947259a43fd603e5a2dc84d4ac4ab09f863263ed,SOPXKYD12A6D4FA876,Yellow,3,Yellow,Coldplay,2000
69d6fa03be413e7d6b3a26cf88efab9c83017e63,SOXBPBM12AB0183453,Where Or When,1,Introducing Dena DeRose,Dena DeRose,0
1c619988afa0c2a2c3fddb71792af7b56dd3accc,SOPFFUB12A8C1313D1,You Got It All... Wrong,1,The Black and White album,The Hives,2007
95ce3b9db7167d8db45d44c7ca91078008104a92,SOCVTLJ12A6310F0FD,Clocks,1,A Rush Of Blood To The Head,Coldplay,2002
b78da4b6abae9d3ec12f2e61b3c5b00154102614,SONYKOW12AB01849C9,Secrets,1,Waking Up,OneRepublic,2009
5cc3ec082af0cf7f8283e91c0d5d6b8bff36f0aa,SOXVUWG12A8C1353CE,She Want It,1,Stage One,Sean Paul,2000
8b3844d3c7c82561d1106bc1aa2155198ca7acd8,SOSVPIE12A6D4FA873,Shiver,1,Parachutes,Coldplay,2000
fda45bb06170a336abd9f7e74d46e502c9e07d17,SOKXYUW12A8C140229,Check On It,1,Check On It,Beyoncé feat. Slim Thug,2005
37dcd74b117ab254bf37d487b015e64846d3490d,SOZNTAD12A67ADE6AD,Please_ Please_ Please_ Let Me Get What I Want (2007 Remastered Version),1,Starter For 10: Original Motion Picture Soundtrack,The Smiths,0
6c180207763fcb184d2b196c84fc697aa019a9a9,SOBQODG12A8C13ECFF,Alice Practise,6,Camden Crawl 2008,Crystal Castles,0
