user,song,title,play_count,release,artist_name,year,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
df90dc44c53253d6cc65a96c3824ab457fa3b5f1,SOGJPMB12A8C13A9DB,Unforgettable Season,1,In Ghost Colours,Cut Copy,2008,"alternative dance, australian dance, australian electropop, electronic rock, electronica, indietronica, neo-synthpop",0.271,0.936,10.0,-2.695,1.0,0.178,0.0432,0.733,0.211,0.582,129.987,3OSFHDDdotnbFt5PDt1o5Y
29ea8c926473db1aa2c852367076c0d7ff082a3e,SOSVPIE12A6D4FA873,Shiver,1,Parachutes,Coldplay,2000,"permanent wave, pop",0.396,0.803,4.0,-6.186,1.0,0.0487,0.0334,0.0,0.0688,0.286,116.705,0qksx8mV28lztYIZ1om8ml
3689661905f70f47b3b1d2eb525731ca7d5b3acf,SODQTEU12A6701E006,Tiger In Your Tank,1,One More Mile / Chess Collectibles_ Vol. 1,Muddy Waters,1960,"blues, blues rock, chicago blues, classic rock, electric blues, soul, traditional blues",0.6,0.921,9.0,-6.139,1.0,0.0662,0.117,8.75e-05,0.184,0.466,137.001,23QBmaLbigELx64ucbM2EO
8d6250ca8d2b26e9304f06234b6fc9d3149ffe6b,SOAUWYT12A81C206F1,Undo,3,Vespertine Live,Björk,2001,"alternative rock, art pop, electronica, experimental pop, experimental vocal, icelandic experimental, icelandic pop, icelandic singer-songwriter, metropopolis, permanent wave, trip hop",0.477,0.364,5.0,-11.985,1.0,0.0345,0.761,0.0113,0.151,0.0595,116.118,5eacHz9AJcozOn3KuqzPQz
3cb5c046aef602c2836f57e40c4f934a48377b8b,SOOSNTN12AB01878AF,When I Look At You,8,When I Look At You,Emalkay,2009,"classic dubstep, filthstep",0.561,0.664,4.0,-7.153,0.0,0.0544,0.000335,0.327,0.116,0.0369,140.227,2EOBhbkTvO6QEAg51V0ncu
bea017b3ab05a9998a3b6dfb44a7b742e030c30c,SOUFPNI12A8C142D19,Heartbreak Warfare,4,Battle Studies,John Mayer,0,"neo mellow, singer-songwriter",0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,4gs07VlJST4bdxGbBsXVue
49585a2a9203512059b5c3acdd40faefbc371690,SOBPAWP12A8C144CD7,Tell Him The Truth,1,In A Perfect World...,Keri Hilson,2009,"dance pop, hip pop, r&b, urban contemporary",0.434,0.587,7.0,-7.544,0.0,0.0801,0.265,0.0,0.0928,0.538,123.082,2jQToPJck687gH7Pc6f2ac
0e50028734cf9bb3c83a89758df762caab5ca3f8,SOYPJUD12A8C142162,The End Of All Things To Come,1,The Beginning Of All Things To End/The End Of All Things To Come,Mudvayne,2002,"alternative metal, industrial metal, nu metal, rap metal",0.458,0.95,1.0,-5.336,1.0,0.0878,0.000108,0.415,0.123,0.723,89.677,7gAlCTagTiMhla8bWyKuml
882ee0380d2c1956a13da9a7e7a8ac5dcb7a0ceb,SOJJFMQ12A8C1380BF,Bury Me With It,6,Good News For People Who Love Bad News,Modest Mouse,2004,"alternative rock, chamber pop, indie rock, indietronica, modern rock, washington indie",0.521,0.931,2.0,-4.549,1.0,0.0654,0.00575,0.0,0.243,0.816,170.048,72zsr1jSMnaMPtl713jXeJ
ebd254d3677a782a116281ae91ab2a0ef341c5eb,SODGVGW12AC9075A8D,Somebody To Love,2,My World 2.0,Justin Bieber,2010,"canadian pop, pop",0.714,0.833,5.0,-5.239,1.0,0.0259,0.00249,0.0,0.298,0.663,129.964,3rLIv187BhjyweFe89SgLn
ebd254d3677a782a116281ae91ab2a0ef341c5eb,SODGVGW12AC9075A8D,Somebody To Love,2,My Worlds,Justin Bieber,2010,"canadian pop, pop",0.714,0.833,5.0,-5.239,1.0,0.0259,0.00249,0.0,0.298,0.663,129.964,3rLIv187BhjyweFe89SgLn
d6ce2175d6d0c5bb8536c4c4372a37e8357b3137,SOKZKDF12A6D4FA670,Turn On Me (Album),1,Wincing The Night Away,The Shins,2007,,,,,,,,,,,,,
1fab1ca56d8bd120f6f18da317d9eb42b25a5346,SOMKZAL12A8C1354BD,Electric Sleep,1,The Electric Sleep,Sheavy,1998,"canadian metal, psychedelic doom, retro metal, stoner metal, stoner rock",0.475,0.511,11.0,-8.663,1.0,0.0367,0.0169,0.151,0.0902,0.326,114.361,54xzt5kw5aowfqA1WxDZUG
daef5b1d3b69f58bc1a28efb18565809d2940b0f,SOJGRVS12A8C130C64,One More Work Song Blues,1,A Brief History,Rocky Votolato,2000,,0.384,0.253,1.0,-15.585,0.0,0.0306,0.605,0.748,0.0866,0.103,143.741,5pFmpTy6O5KJlA7eWt8sfT
0b47822480e35f716d2b0666acb73d0d771862be,SOYVUDI12A81C22872,Wit' Yo' Bad Self,1,Tim's Bio,Timbaland & Magoo,1998,"dance pop, pop, pop rap",0.931,0.464,7.0,-9.339,1.0,0.314,0.0172,0.0,0.292,0.715,99.144,2KKVJxGQKnTe1bOHquXpJO
e4e03083f4da0d6810d0cc55248669f524d77914,SOHRQFL12A6D4F3C8A,Terre Promise,1,77 Souter'1 Vol.2,O'Rosko Raricim,0,,,,,,,,,,,,,
584c7f53e486c247ee2e1fd8d04962ebd6e98060,SOCKSGZ12A58A7CA4B,Bleed It Out [Live At Milton Keynes],5,Road To Revolution: Live At Milton Keynes,Linkin Park,2008,"alternative metal, nu metal, post-grunge, rap metal, rock",0.252,0.955,1.0,-5.06,0.0,0.0731,3.07e-05,0.000648,0.865,0.141,139.835,6jLGsYXIhfmWkqf0N3cxOF
8e5760d99c1059c85e4e6233c230721a4d70f790,SOBFMHC12A6D4F9401,High Life,2,Discovery,Daft Punk,2001,"electro, filter house, rock",0.653,0.869,8.0,-9.393,1.0,0.217,0.00435,0.413,0.334,0.515,125.207,098ttCNmncrO4YvqWUNMvn
4e0e4f7cbdeb7bb17383c32f19df48e7d823f797,SONLVAC12A8C14306F,BB Good,1,A Little Bit Longer,Jonas Brothers,2008,"boy band, pop",0.656,0.901,4.0,-5.213,1.0,0.0398,0.0298,0.00014,0.0546,0.892,135.007,7KX5NC5lHbjywDbHa2Uace
18d71a334b2a993318c3b91b307c0482ed0e58f9,SONHJSM12AF72A9C80,Dirty Water,1,Joyful Rebellion,K-OS,2004,"alternative hip hop, canadian hip hop, canadian old school hip hop",0.731,0.87,6.0,-4.711,0.0,0.0341,0.247,2.57e-06,0.108,0.728,132.978,5VDI3X7srZ2AHhizwaoH5v
e85513299771970aaf2c6be4f56bca6b87ff86de,SOZMNAX12A58A77F88,Short Circuit,1,Discovery,Daft Punk,2001,"electro, filter house, rock",0.535,0.558,6.0,-10.756,1.0,0.0741,0.00461,0.824,0.0821,0.215,109.69,4npMbTuxrUA3Wd7edACZ2L
f671c93744dec4c2bd1efe0fd4b12563a7b1da66,SOVRSNA12B0B80A2FF,Backlit,3,Panopticon,isis,2004,"atmospheric post-metal, atmospheric sludge, drone metal, post-metal, post-rock, sludge metal, stoner metal",0.36,0.641,4.0,-6.202,1.0,0.0339,0.000261,0.794,0.112,0.331,119.906,6aO4hIrWMQR6H9VkRvy8pW
71fb2ba072d587a3e7b840f3a1593acee24825a4,SOPDRZR12A8C13F597,Motor City Spirit,3,Major Impacts 2,Steve Morse,0,"instrumental rock, shred",0.325,0.934,6.0,-8.196,0.0,0.0521,0.000117,0.958,0.225,0.438,160.062,6ljnTbAHFpJqFzlDiwiFu7
e956466d2b37ad6fcfb90a8f67eefd457c8f2e99,SOQJLDY12AAF3B456D,Love Song For No One,2,Room For Squares,John Mayer,0,"neo mellow, singer-songwriter",0.528,0.755,2.0,-4.671,1.0,0.0311,0.0352,0.0,0.345,0.432,144.024,2L4no3iw54gGX1ZwCNfYSL
333e425a63a838d013268965c9f2556e995d272b,SOOSVUB12A8C13B13F,Aber Dich Gibt's Nur Einmal Für Mich,7,Der König Der Möwen,Guildo Horn,0,,,,,,,,,,,,,
33f53db2edcc58fbaa3e819d1467e2883ae8d295,SOFIRNW12AF729F0D3,Three Simple Words,1,What It Is To Burn,Finch,0,"emo, pop punk, post-hardcore, screamo",0.344,0.855,8.0,-6.257,1.0,0.095,0.0136,0.0,0.109,0.301,96.803,6Ho17SFPkNDH09dQYPu9EQ
56763b5f744523a327065b19dd6591b57e2e15c0,SOMKAVH12B35058518,Mambo No. 5 (A Little Bit Of...),1,Ultimate Summer BBQ,Lou Bega,1999,latin pop,0.622,0.807,5.0,-6.752,0.0,0.408,0.103,0.0,0.306,0.892,174.06,6x4tKaOzfNJpEJHySoiJcs
e0520851693b751a83bf05f572d7bd6014531dfa,SOYUPBW12A8AE479A3,Out On The Water (Remastered),2,Nightfall In Middle-Earth (Remastered),Blind Guardian,0,"fantasy metal, german metal, german power metal, metal, power metal, speed metal, symphonic metal",0.503,0.333,8.0,-21.254,0.0,0.109,0.914,0.37,0.132,0.644,117.755,4FHJUEE98S0XPd0J2LSzjE
eb035552ef77b249749217e0196e71833177a0d9,SOXZNCH12A58A78406,Sending All My Love (LP Version),1,Linear,Linear,0,,,,,,,,,,,,,
c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOASESJ12A6D4F8A28,Kisiera Yo Saber,1,Mientras No Cueste Trabajo,Melendi,2006,"spanish pop, spanish pop rock",0.758,0.929,9.0,-4.397,1.0,0.193,0.371,2.74e-06,0.0534,0.912,104.005,6eq7Ona0USHJVwIIzjxzta
347e2d800d000151c29d038b00d9a47c990cc7c2,SOQPGDF12AB01858C5,Esisti Tu,2,Valerio Scanu Limited Edition,Valerio Scanu,0,italian adult pop,0.206,0.729,2.0,-4.077,1.0,0.0476,0.545,0.0,0.912,0.237,76.789,2VRKfSb7Nx9ti4RvB8G8sT
20e6620c4bcb6539bc4d252c1e3a60790840f12a,SOESWIW12AB017F1CD,Big Green Tractor,4,Wide Open,Jason Aldean,2009,"contemporary country, country, country road, modern country rock",0.623,0.59,4.0,-5.014,1.0,0.028,0.646,0.0,0.295,0.578,137.073,0Ajm7DFmbGEURySKm7G2jf
90df70cfc07b7fd5d3afb020a317a341c768a6c7,SOAMYKG12AF72A39F7,Disloyal Order Of Water Buffaloes,2,Folie à Deux,Fall Out Boy,2008,"emo, modern rock, pop, rock",0.453,0.906,2.0,-3.606,1.0,0.064,0.0108,0.0,0.657,0.361,146.96,4qg2rXtE20scfPhGvG5tqq
844758db997212453adf5cf0f9619ab2d6c7d4ef,SOTPXZS12A8C13FEE7,Breaking Their Hold,5,Sounding The Seventh Trumpet,Avenged Sevenfold,2001,alternative metal,0.267,0.99,4.0,-3.137,0.0,0.0948,3.87e-06,0.307,0.227,0.477,96.768,5MyoidtsejjnjTcwXPXBlo
4403518f697ae745538e83317ed66b0f5b09a356,SOBIKPX12A58A78775,The Wicked End (Album Version),1,City Of Evil,Avenged Sevenfold,2005,,,,,,,,,,,,,
54ff130cebf0dd1932622a40c4765c698c8a0297,SOJGMYY12AB01809BE,Who Knows Who Cares,1,Gorilla Manor,Local Natives,2009,"chamber pop, indie rock, la indie, modern rock, shimmer pop, stomp and holler",0.428,0.586,10.0,-5.778,1.0,0.0321,0.405,5.12e-05,0.0815,0.25,77.904,1AvrWYdBAIAN5Su7wEw6C6
2895f19b5538afc48467615527d7c2f5c4011a57,SONIQRE12AF72A2B02,Bring Me To Life,1,Fallen,Evanescence,2003,alternative metal,0.331,0.943,4.0,-3.188,0.0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp
2895f19b5538afc48467615527d7c2f5c4011a57,SONIQRE12AF72A2B02,Bring Me To Life,1,Fallen,Evanescence,2003,alternative metal,0.331,0.943,4.0,-3.188,0.0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp
ea97a0e7f7751fdf6e0ef284ff93798807925a5a,SOYHEPA12A8C13097F,Moonshine,1,Thicker Than Water,Jack Johnson,2003,,,,,,,,,,,,,
d76292e67c5fba83eabfc1b6ec32dcbdf468173a,SOMGVYU12A8C1314FF,Sinisten tähtien alla,1,Tatsum Tisal,J. Karjalainen & Mustat Lasit,0,,,,,,,,,,,,,
616eb8b731c27c98e51762361c391e1d3b7cc830,SOQKZMA12A8AE48F76,Speechless (Album Version),6,The Secret Life Of...,The Veronicas,2005,,,,,,,,,,,,,
4de04a54f18f784c91dd35284a8ced4e565febdf,SOWWCNJ12A81C1FFA5,Every Little Thing She Does Is Magic,1,Every Breath You Take : The Classics,The Police,1981,"album rock, classic rock, permanent wave, rock",0.558,0.768,2.0,-9.997,1.0,0.0343,0.121,0.0626,0.124,0.429,81.909,44aTAUBF0g6sMkMNE8I5kd
16f299ad3a6bf41502e8c9e459ae423e6fd14107,SOVYBXQ12A6D4FAA58,Dedicated Follower Of Fashion,1,In The Name Of The Father,The Kinks,1966,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",0.405,0.879,0.0,-6.662,1.0,0.0433,0.366,1.39e-06,0.41,0.885,172.999,00cXVWYtUXL9OVcwbA2UiD
bbfeb83fe9de2d08422f5199591b358b4a725302,SOVRNUB12A8C14544D,You Make Me Feel,1,Time Flies (The Best of Steve Bug 1999-2009),Steve Bug,2002,"german house, german techno, minimal tech house, minimal techno",0.88,0.532,10.0,-11.329,0.0,0.203,0.425,0.754,0.357,0.313,123.098,7ma6opamlQHEJHlRqmN2Tc
2028d880d1a407c3b3c015aff6754fe02a9f35f7,SOMHBVK12A8C13DF86,Ashes,1,In With The Old,Pepper,2004,"reggae fusion, reggae rock",0.819,0.528,0.0,-6.387,1.0,0.0322,0.00944,1.54e-05,0.269,0.853,77.03,5vSH05fXsfYtltxV4ujRkc
2c7092ae58edf2e7ca9db1be5c05fd5ee5a4d918,SOTRSFZ12A8C142BF6,Are You In?,3,Monuments And Melodies,Incubus,2001,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock",0.526,0.587,2.0,-8.733,1.0,0.039,0.24,0.243,0.886,0.364,93.986,1MvJno497VkQR3RsiJcRVm
fa49c8eea43aab87863e2f9c69e4996d33013f01,SOQAHCM12A67020123,Collide (Album Version),1,Collide,Skillet,2003,,,,,,,,,,,,,
a8c140d233e8e793e84ccdf36fe9aea861d63efa,SOQHHBY12A8C13336B,Parisian Goldfish,3,Los Angeles,Flying Lotus,2008,"afrofuturism, alternative hip hop, electronica, escape room, experimental hip hop, glitch, glitch hop, indietronica, instrumental hip hop, intelligent dance music, jazztronica, psychedelic hip hop, wonky",0.615,0.965,6.0,-4.427,0.0,0.0444,0.00342,0.85,0.175,0.484,111.98,29xEf2nthfXE2rA1X7wO1K
ca062fed2ff5cfbbf64af5522de74c72b3f9be33,SOJJTBR12A6D4FB2B3,Bleacher,5,Lava Ground,I Wayne,2005,"dancehall, lovers rock, roots reggae",0.66,0.676,4.0,-5.313,0.0,0.334,0.624,0.0,0.595,0.752,166.585,6wAMfiJlitWTZb9hW19Y49
910568c30cce2ee8d1909aace5dbb134d5b7b2a6,SOIJWMZ12A6D4F90D5,O Little Town Of Bethlehem,1,We Three Kings,The Roches,1990,folk rock,0.408,0.167,5.0,-17.152,1.0,0.0323,0.774,0.221,0.125,0.164,72.019,5hmxgp6FaUPxgWFXMNWesu
9e154673f537762a6d09aa65582a4310d2be123c,SOCATVQ12A8AE46CF4,U.R.A Fever,1,Midnight Boom,The Kills,2008,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",0.736,0.47,7.0,-6.338,1.0,0.281,0.166,0.000163,0.0795,0.46,79.841,30ZHW440CfBiCigLcP4ZrJ
86b5b45317e08d10ef69e77b54f5041f7dee1b79,SONBXKM12AF72AC0F5,Un Rosarino En Budapest,3,Grandes Exitos,Fito Paez,1984,"argentine rock, latin alternative, latin rock, rock en espanol",0.719,0.434,7.0,-15.237,1.0,0.0329,0.0474,0.697,0.141,0.88,137.104,0j1BFMsju853auRPANEfkd
618d79995abbdf1103145c27d0053ba973acbba6,SOUYYQJ12AB018407F,Make Love All Night Long,1,Dancing Choose,TV On The Radio,2008,"alternative dance, alternative rock, brooklyn indie, chamber pop, indie rock, indietronica, modern rock, neo-synthpop",0.603,0.824,9.0,-6.23,1.0,0.0283,0.206,0.0,0.357,0.59,99.94,2PGGAOkEt7ZGvSxyAvXXKm
07a0f8f22c13c0fd475e94fffd394a048c7d79d7,SOTFIMM12AB017D8AB,Clover,1,Intuit,Ramona Falls,2009,portland indie,0.7,0.532,10.0,-10.974,0.0,0.0295,0.0575,0.00524,0.241,0.414,120.002,0LyMgJg31QlY01CESuAwpq
48015c9f94e97753ff3c5ea4ac48e655c67808e1,SOLSOPR12A6D4F5418,Lay Lady Lay,1,Dylan Mania,Magnet,0,bergen indie,0.54,0.465,2.0,-8.938,0.0,0.0266,0.0933,0.00607,0.417,0.481,132.05,5YFlYhVwQNPjy5tmUryDRD
3ab006f4d6ef6f3d46fd49a4678d385751365c1d,SOYDXEN12AF729D542,This Is A Low,2,Parklife,Blur,1994,"alternative rock, britpop, madchester, permanent wave, rock",0.271,0.5,9.0,-8.661,1.0,0.0325,0.211,0.00156,0.111,0.32,170.06,1Ce0LuCifEoGTnf9MbXQbo
3b0570f75cea4aaa6309d5a57959173b1fe509b9,SOWEHOM12A6BD4E09E,16 Candles,2,16 Candles,The Crests,1988,"doo-wop, rhythm and blues",0.548,0.332,10.0,-13.075,1.0,0.0285,0.824,0.0,0.302,0.653,114.671,7u4cRwR5sdV874GRRLWXp7
0d1b20814314a01f1d215e300a31c372d8022837,SOUASVE12A67AE01A3,Make Love Tonight (Album Version),1,I Gotta Make It,Trey Songz,2005,,,,,,,,,,,,,
c17a81bf7beca72553d3e8daa123c5fd57ecee5c,SOIPFNK12A8C139007,Smile To Shine,2,Supercharged,Down To The Bone featuring Hil St. Soul,0,,,,,,,,,,,,,
55ec774e4ba40c3d503ec2ccc0906a15dbc7c31b,SODMBJL12A8C13EB1A,You Know Your Boy Did That,1,One Man Band Man,Swizz Beatz,2007,"battle rap, dirty south rap, southern hip hop, trap",0.728,0.587,1.0,-8.734,1.0,0.335,0.0308,0.0,0.236,0.648,90.756,0gDm3lQRmUnXDFjnml1QCu
4468ce74671606114d8fe94ebbd928b9e925d049,SOZHLTG12A8C13EC4D,Hearts Alive,8,Leviathan,Mastodon,2004,"alternative metal, atlanta metal, metal, progressive groove metal, progressive sludge, sludge metal, stoner metal, stoner rock",0.173,0.953,2.0,-7.28,1.0,0.0841,3.97e-06,0.803,0.365,0.245,167.21,5ZwXpxkFA2qW0nGCXwpIx4
ec47085dece9e6e1a0ca750ecbf23d25679c26bc,SOKDJEH12A6D4F8FF9,Under My Wheels (Live),2,The Alice Cooper Show,Alice Cooper,1989,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock",0.382,0.906,2.0,-10.343,1.0,0.0942,0.12,0.241,0.953,0.234,150.676,2B29SDBCjmyEWSr1QFA7sg
7cc6b08cdc660dc3ffbe063828e2cd1d352f2529,SONRQQF12A8C1387BE,Feel The Beat,1,Dave Pearce Trance Anthems 2009,Darude,0,"eurodance, finnish edm",0.467,0.91,8.0,-6.926,1.0,0.0657,0.00662,0.774,0.282,0.475,137.819,464Q6gFqBPItwWNZF8WbjR
75ba312d752b0c74f63c5557939df973dd209f44,SOKWNPY12A8C13A8FA,Mirror Medusa,1,The Silver Tree,Lisa Gerrard,2006,"ethereal wave, neoclassical darkwave, oceania soundtrack, soundtrack",0.167,0.215,5.0,-24.186,1.0,0.0582,0.219,0.797,0.108,0.0283,129.183,6URBznxcmmwzrMNqQEt35P
2a9f00ddc48373ffdb6b8e284054c201543a00d8,SOTRSFZ12A8C142BF6,Are You In?,2,Monuments And Melodies,Incubus,2001,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock",0.526,0.587,2.0,-8.733,1.0,0.039,0.24,0.243,0.886,0.364,93.986,1MvJno497VkQR3RsiJcRVm
c156a9ace5b79955fdaaafaeeb731cedef050c21,SOIZZLS12AB018336A,Blow,3,Blow,GHINZU,2004,"belgian indie rock, belgian rock, french rock",0.524,0.597,0.0,-8.902,0.0,0.0337,0.394,0.526,0.636,0.111,132.979,1u9SDjEEaAITpYOb8UkhzO
6ad1be7985d064b5b7f23cfb6861ff495707db31,SOQHQDL12A6D4F905D,You're Not Alone,1,You're Not Alone,ATB,2002,,,,,,,,,,,,,
188e94e6e3e8725f15d8843bc8eeb109d9d7a319,SOAGIAY12AB0183D8F,Run Me Down,1,The Big Come Up,The Black Keys,2002,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock, roots rock",0.716,0.622,9.0,-3.972,1.0,0.0907,0.543,0.00995,0.113,0.716,121.25,3EJgmtW7zLsXqSEqwxqE86
8f93e0b37a321d5872cb2c1d928461319ba5ab48,SOWRYYT12A8C13E4FF,The Model (2004 Digital Remaster),2,Playlist: Electro,Kraftwerk,0,,,,,,,,,,,,,
ae89524d2e1a6dd9e8d66f678d4bb75a3be67c56,SODBOCO12A6D4FD249,We're Here_ We're Queer...!,3,Feelin' Kinda Patton,Patton Oswalt,2004,,,,,,,,,,,,,
756e5eec74ef2bc0825aaae469afd124260663f1,SOOSVDW12AB017E3B8,All I Ever Wanted,1,Jingle Bells (Bass),Basshunter,2008,eurodance,0.645,0.984,4.0,-7.051,1.0,0.0508,0.164,0.00701,0.164,0.553,144.954,2PTvik6EqPAIYOclAB3SU8
86c35b85c6adbce8405ac2bd4ad9e39d8efb956b,SOYAICE12AB01806E2,Blossom on the Wind (from Embracing the Wind),1,The Best of Kevin Kern: More Than Words,Kevin Kern,0,,,,,,,,,,,,,
43183809b9f03ab4712d8cfcf569cbfb8839c7e3,SOEUIKA12A8C13C887,Pogo (Shinichi Osawa Remix),1,Pogo (Remixes 2008 EP),Digitalism,2007,"alternative dance, dance-punk, electronica, indietronica, neo-synthpop, new rave",0.577,0.758,0.0,-5.866,1.0,0.0437,7.67e-05,0.0209,0.056,0.582,136.061,4239f9qjH6UQNLJ30kK74p
f3e1cfe3712461fdb7f33c1759fd86973c6ecd5c,SOJWVOD12A58A7DE40,Demon's Blade (Album Version),1,Fire Up The Blades,3 Inches Of Blood,2007,,,,,,,,,,,,,
3d6d142a62233bd6d8083ca484efa842230716be,SOOVWTG12A8C13F1B6,Surf City,2,The Fabulous 60's,Jan & Dean,1963,"bubblegum pop, classic garage rock, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly, sunshine pop, surf music",0.534,0.807,8.0,-12.871,1.0,0.0349,0.497,5e-05,0.232,0.964,147.843,1Oewmmr12xuhgzvUJ9Q0cf
25011e72fe1b57cab9211c1bd600b4e131dcb325,SOWDOFH12A6701C7E8,Walk On Water,1,Young Lust: The Aerosmith Anthology,Aerosmith,1994,"album rock, classic rock, hard rock, rock",0.571,0.952,9.0,-4.258,1.0,0.0513,0.00222,0.000255,0.29,0.609,110.659,3qs0WTZOHMq4VYonD7mAJ0
1bb7c662964439cb4486c972dcca40f1fab53eb3,SOGDDKR12A6701E8FA,My Dad's Gone Crazy,1,The Eminem Show,Eminem / Hailie Jade,2006,"detroit hip hop, hip hop, rap",0.73,0.698,7.0,-5.089,1.0,0.508,0.0986,0.0,0.322,0.711,176.146,3F14hbIqy1JKKLTb1mzdYV
ff54da6417dc0a5fec81ad75dd7d31f9ed9d9652,SOKNWRZ12A8C13BF62,Natural Anthem (Album),1,Give Up,Postal Service,2003,,,,,,,,,,,,,
12ff5be4f87bf348bca5081fcf279cd77c0f1223,SOYAIPB12A8C143D84,Cry Me A River,1,Chérie Love Songs,Justin Timberlake,2002,"dance pop, pop",0.624,0.654,8.0,-6.582,0.0,0.183,0.577,0.0,0.104,0.564,73.898,7Lf7oSEVdzZqTA0kEDSlS5
a59705898e4ae310bebdbd087f6006300c8015c1,SOVHYVB12A3F1EC277,Sway (Album Version),2,Michael Bublé,Michael Bublé,2003,,,,,,,,,,,,,
f85b482a7de23bef36831758b86e4096409c381b,SOLFXKT12AB017E3E0,Fireflies,1,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009,karaoke,0.6,0.608,3.0,-10.463,1.0,0.0338,0.0156,0.00389,0.103,0.375,89.983,6bwprdKeVWI4UkmX8142g8
e2e8f609e4803e5452a7f54ef9bfc65c4a954f60,SORASHE12A6D4FA7B8,Three Hopeful Thoughts,1,The Execution Of All Things,Rilo Kiley,2002,"chamber pop, funktronica, indie pop, indie rock, la indie, lilith",0.432,0.684,11.0,-6.714,1.0,0.0276,0.00192,0.00753,0.124,0.6,96.487,6YhvZg7FpgU46TIeduFceB
6bbf3d0356f99a1c357d51198526a02747fdd4d5,SOUASIH12A81C232FA,O Segundo Sol,1,Infernal...But There's Still A Full Moon Shining Over Jalalabad,Nando Reis,2008,"brazilian rock, mpb, pop rock brasileiro",0.339,0.882,9.0,-4.85,1.0,0.0434,0.17,6.57e-05,0.0985,0.679,154.187,6rs96E1pfzZgBdNQKqOjEy
5f7be63f89a9b5e748f58fc253fbaff95f83773f,SOLCGEX12A67020677,Santifica Tus Escapularios,1,Barrio Fino,Daddy Yankee,2004,"latin hip hop, reggaeton, trap latino, urbano latino",0.849,0.817,1.0,-4.555,1.0,0.157,0.18,0.0,0.0701,0.802,91.96,2aN7GNWzxqJFmFyqvA9XmR
0fed42b49307d60b952ee8e07fd1a940d00ae8e5,SOFRGUG12A6D4F7A41,Hello Houston,1,Say It Like You Mean It,The Starting Line,2002,"emo, neon pop punk, philly indie, pop punk, screamo",0.469,0.758,11.0,-3.804,1.0,0.0406,0.0001,0.0,0.102,0.48,93.973,3lbfy6AavEGDudGKKpRNDu
97e260149914f42c1c059697c9b0c25ae95007c4,SOMTYLD12AF72A6883,Interlude (Album Version),1,Three Cheers For Sweet Revenge,My Chemical Romance,2004,,,,,,,,,,,,,
99c483a27234281d69511eb2321267d77430aa6d,SOBDXYW12AB018540C,Forest Chamber,4,Wild Light,Mount Sims,2005,electroclash,0.227,0.0745,7.0,-9.28,1.0,0.0667,0.185,0.933,0.339,0.0389,109.796,2I29PUA3xIXWSGfJ2wBuI5
182ab91c5e65e3544b3ebba3edebda68baf827ee,SOYLTSU12A6701DA15,Bring The Pain,5,Tical,Method Man,1994,"east coast hip hop, hardcore hip hop, hip hop",0.835,0.456,6.0,-10.195,0.0,0.266,0.38,0.00359,0.16,0.224,101.889,3F3R4uyTMkX9jRCEVVmdz6
1dd35bfc07d45b44a670d02d24df5a5ae620511d,SOKWYGJ12AB018E9AE,Aganju (Spriritual South Sub Rub),1,Bebel Gilberto Remixed,Bebel Gilberto,2005,"bossa nova, downtempo",0.806,0.466,10.0,-6.855,0.0,0.0776,0.00568,0.4,0.226,0.466,119.979,3KMgY8FP2KA6MQVQungvla
fd32d43e2a9b4176e21af6f0bd7b549fb4aa8360,SOAWJSH12A8C13AE09,Diary,2,The Diary Of Alicia Keys,Alicia Keys featuring Tony! Toni! Toné! and Jermaine Paul,2005,,,,,,,,,,,,,
84d6fca8d8e55449caa59bfd42535d495368ce66,SOAMLEB12A8C133BF2,Confiesame 2008,1,Gratitud,Fonseca,2008,"colombian pop, latin pop",0.597,0.9,5.0,-6.223,1.0,0.0351,0.045,4.75e-05,0.0614,0.861,127.987,5siOcGRAAYCTnmVvPdX9Om
4a81295abca86e8ec3810ab00379bf16347e51d7,SOUGESA12A58A79C21,Unfinished Sympathy (Nellee Hooper 12'' Mix),1,Blue Lines - The Remixes,Massive Attack,0,"downtempo, electronica, trip hop",0.666,0.722,2.0,-12.159,1.0,0.0345,0.0716,0.422,0.218,0.578,114.122,4hVSvalzpYnyyMK1KF5Bcw
